Id,Id2,Geography,Number,Occupied,Vacant
1000000US060952501051000,060952501051000,"Block 1000, Block Group 1, Census Tract 2501.05, Solano County, California",279,268,11
1000000US060952501051001,060952501051001,"Block 1001, Block Group 1, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501051002,060952501051002,"Block 1002, Block Group 1, Census Tract 2501.05, Solano County, California",28,27,1
1000000US060952501051003,060952501051003,"Block 1003, Block Group 1, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501051004,060952501051004,"Block 1004, Block Group 1, Census Tract 2501.05, Solano County, California",240,230,10
1000000US060952501051005,060952501051005,"Block 1005, Block Group 1, Census Tract 2501.05, Solano County, California",28,27,1
1000000US060952501051006,060952501051006,"Block 1006, Block Group 1, Census Tract 2501.05, Solano County, California",13,12,1
1000000US060952501051007,060952501051007,"Block 1007, Block Group 1, Census Tract 2501.05, Solano County, California",16,15,1
1000000US060952501051008,060952501051008,"Block 1008, Block Group 1, Census Tract 2501.05, Solano County, California",24,23,1
1000000US060952501051009,060952501051009,"Block 1009, Block Group 1, Census Tract 2501.05, Solano County, California",81,79,2
1000000US060952501051010,060952501051010,"Block 1010, Block Group 1, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501051011,060952501051011,"Block 1011, Block Group 1, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501051012,060952501051012,"Block 1012, Block Group 1, Census Tract 2501.05, Solano County, California",1,1,0
1000000US060952501051013,060952501051013,"Block 1013, Block Group 1, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501051014,060952501051014,"Block 1014, Block Group 1, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501051015,060952501051015,"Block 1015, Block Group 1, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052000,060952501052000,"Block 2000, Block Group 2, Census Tract 2501.05, Solano County, California",137,127,10
1000000US060952501052001,060952501052001,"Block 2001, Block Group 2, Census Tract 2501.05, Solano County, California",17,14,3
1000000US060952501052002,060952501052002,"Block 2002, Block Group 2, Census Tract 2501.05, Solano County, California",65,64,1
1000000US060952501052003,060952501052003,"Block 2003, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052004,060952501052004,"Block 2004, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052005,060952501052005,"Block 2005, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052006,060952501052006,"Block 2006, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052007,060952501052007,"Block 2007, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052008,060952501052008,"Block 2008, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052009,060952501052009,"Block 2009, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052010,060952501052010,"Block 2010, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052011,060952501052011,"Block 2011, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052012,060952501052012,"Block 2012, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052013,060952501052013,"Block 2013, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052014,060952501052014,"Block 2014, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052015,060952501052015,"Block 2015, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052016,060952501052016,"Block 2016, Block Group 2, Census Tract 2501.05, Solano County, California",16,16,0
1000000US060952501052017,060952501052017,"Block 2017, Block Group 2, Census Tract 2501.05, Solano County, California",40,40,0
1000000US060952501052018,060952501052018,"Block 2018, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052019,060952501052019,"Block 2019, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052020,060952501052020,"Block 2020, Block Group 2, Census Tract 2501.05, Solano County, California",132,120,12
1000000US060952501052021,060952501052021,"Block 2021, Block Group 2, Census Tract 2501.05, Solano County, California",1,1,0
1000000US060952501052022,060952501052022,"Block 2022, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052023,060952501052023,"Block 2023, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052024,060952501052024,"Block 2024, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052025,060952501052025,"Block 2025, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052026,060952501052026,"Block 2026, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052027,060952501052027,"Block 2027, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052028,060952501052028,"Block 2028, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052029,060952501052029,"Block 2029, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052030,060952501052030,"Block 2030, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052031,060952501052031,"Block 2031, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052032,060952501052032,"Block 2032, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052033,060952501052033,"Block 2033, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052034,060952501052034,"Block 2034, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052035,060952501052035,"Block 2035, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052036,060952501052036,"Block 2036, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052037,060952501052037,"Block 2037, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052038,060952501052038,"Block 2038, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052039,060952501052039,"Block 2039, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052040,060952501052040,"Block 2040, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052041,060952501052041,"Block 2041, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052042,060952501052042,"Block 2042, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052043,060952501052043,"Block 2043, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052044,060952501052044,"Block 2044, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052045,060952501052045,"Block 2045, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052046,060952501052046,"Block 2046, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052047,060952501052047,"Block 2047, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052048,060952501052048,"Block 2048, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052049,060952501052049,"Block 2049, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052050,060952501052050,"Block 2050, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052051,060952501052051,"Block 2051, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052052,060952501052052,"Block 2052, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052053,060952501052053,"Block 2053, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052054,060952501052054,"Block 2054, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052055,060952501052055,"Block 2055, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052056,060952501052056,"Block 2056, Block Group 2, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501052057,060952501052057,"Block 2057, Block Group 2, Census Tract 2501.05, Solano County, California",19,19,0
1000000US060952501052058,060952501052058,"Block 2058, Block Group 2, Census Tract 2501.05, Solano County, California",69,68,1
1000000US060952501052059,060952501052059,"Block 2059, Block Group 2, Census Tract 2501.05, Solano County, California",50,47,3
1000000US060952501052060,060952501052060,"Block 2060, Block Group 2, Census Tract 2501.05, Solano County, California",56,56,0
1000000US060952501052061,060952501052061,"Block 2061, Block Group 2, Census Tract 2501.05, Solano County, California",37,35,2
1000000US060952501052062,060952501052062,"Block 2062, Block Group 2, Census Tract 2501.05, Solano County, California",6,6,0
1000000US060952501052063,060952501052063,"Block 2063, Block Group 2, Census Tract 2501.05, Solano County, California",49,48,1
1000000US060952501052064,060952501052064,"Block 2064, Block Group 2, Census Tract 2501.05, Solano County, California",8,8,0
1000000US060952501053000,060952501053000,"Block 3000, Block Group 3, Census Tract 2501.05, Solano County, California",124,116,8
1000000US060952501053001,060952501053001,"Block 3001, Block Group 3, Census Tract 2501.05, Solano County, California",147,136,11
1000000US060952501053002,060952501053002,"Block 3002, Block Group 3, Census Tract 2501.05, Solano County, California",47,47,0
1000000US060952501053003,060952501053003,"Block 3003, Block Group 3, Census Tract 2501.05, Solano County, California",52,49,3
1000000US060952501053004,060952501053004,"Block 3004, Block Group 3, Census Tract 2501.05, Solano County, California",49,45,4
1000000US060952501053005,060952501053005,"Block 3005, Block Group 3, Census Tract 2501.05, Solano County, California",27,26,1
1000000US060952501053006,060952501053006,"Block 3006, Block Group 3, Census Tract 2501.05, Solano County, California",40,39,1
1000000US060952501053007,060952501053007,"Block 3007, Block Group 3, Census Tract 2501.05, Solano County, California",71,69,2
1000000US060952501053008,060952501053008,"Block 3008, Block Group 3, Census Tract 2501.05, Solano County, California",27,25,2
1000000US060952501053009,060952501053009,"Block 3009, Block Group 3, Census Tract 2501.05, Solano County, California",26,26,0
1000000US060952501053010,060952501053010,"Block 3010, Block Group 3, Census Tract 2501.05, Solano County, California",18,18,0
1000000US060952501053011,060952501053011,"Block 3011, Block Group 3, Census Tract 2501.05, Solano County, California",46,45,1
1000000US060952501053012,060952501053012,"Block 3012, Block Group 3, Census Tract 2501.05, Solano County, California",38,37,1
1000000US060952501053013,060952501053013,"Block 3013, Block Group 3, Census Tract 2501.05, Solano County, California",35,35,0
1000000US060952501053014,060952501053014,"Block 3014, Block Group 3, Census Tract 2501.05, Solano County, California",46,46,0
1000000US060952501053015,060952501053015,"Block 3015, Block Group 3, Census Tract 2501.05, Solano County, California",10,10,0
1000000US060952501053016,060952501053016,"Block 3016, Block Group 3, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501053017,060952501053017,"Block 3017, Block Group 3, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501053018,060952501053018,"Block 3018, Block Group 3, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501053019,060952501053019,"Block 3019, Block Group 3, Census Tract 2501.05, Solano County, California",30,29,1
1000000US060952501053020,060952501053020,"Block 3020, Block Group 3, Census Tract 2501.05, Solano County, California",13,13,0
1000000US060952501053021,060952501053021,"Block 3021, Block Group 3, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501053022,060952501053022,"Block 3022, Block Group 3, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501053023,060952501053023,"Block 3023, Block Group 3, Census Tract 2501.05, Solano County, California",0,0,0
1000000US060952501061000,060952501061000,"Block 1000, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061001,060952501061001,"Block 1001, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061002,060952501061002,"Block 1002, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
1000000US060952501061003,060952501061003,"Block 1003, Block Group 1, Census Tract 2501.06, Solano County, California",124,115,9
1000000US060952501061004,060952501061004,"Block 1004, Block Group 1, Census Tract 2501.06, Solano County, California",0,0,0
