Id,Id2,Geography,Number,Occupied,Vacant
1000000US060411011001061,060411011001061,"Block 1061, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001062,060411011001062,"Block 1062, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001063,060411011001063,"Block 1063, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001064,060411011001064,"Block 1064, Block Group 1, Census Tract 1011, Marin County, California",11,11,0
1000000US060411011001065,060411011001065,"Block 1065, Block Group 1, Census Tract 1011, Marin County, California",5,4,1
1000000US060411011001066,060411011001066,"Block 1066, Block Group 1, Census Tract 1011, Marin County, California",53,52,1
1000000US060411011001067,060411011001067,"Block 1067, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001068,060411011001068,"Block 1068, Block Group 1, Census Tract 1011, Marin County, California",6,6,0
1000000US060411011001069,060411011001069,"Block 1069, Block Group 1, Census Tract 1011, Marin County, California",1,1,0
1000000US060411011001070,060411011001070,"Block 1070, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001071,060411011001071,"Block 1071, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001072,060411011001072,"Block 1072, Block Group 1, Census Tract 1011, Marin County, California",3,3,0
1000000US060411011001073,060411011001073,"Block 1073, Block Group 1, Census Tract 1011, Marin County, California",1,1,0
1000000US060411011001074,060411011001074,"Block 1074, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001075,060411011001075,"Block 1075, Block Group 1, Census Tract 1011, Marin County, California",9,9,0
1000000US060411011001076,060411011001076,"Block 1076, Block Group 1, Census Tract 1011, Marin County, California",78,76,2
1000000US060411011001077,060411011001077,"Block 1077, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001078,060411011001078,"Block 1078, Block Group 1, Census Tract 1011, Marin County, California",5,5,0
1000000US060411011001079,060411011001079,"Block 1079, Block Group 1, Census Tract 1011, Marin County, California",17,17,0
1000000US060411011001080,060411011001080,"Block 1080, Block Group 1, Census Tract 1011, Marin County, California",10,10,0
1000000US060411011001081,060411011001081,"Block 1081, Block Group 1, Census Tract 1011, Marin County, California",170,158,12
1000000US060411011001082,060411011001082,"Block 1082, Block Group 1, Census Tract 1011, Marin County, California",10,10,0
1000000US060411011001083,060411011001083,"Block 1083, Block Group 1, Census Tract 1011, Marin County, California",6,6,0
1000000US060411011001084,060411011001084,"Block 1084, Block Group 1, Census Tract 1011, Marin County, California",7,7,0
1000000US060411011001085,060411011001085,"Block 1085, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001086,060411011001086,"Block 1086, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001087,060411011001087,"Block 1087, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411011001088,060411011001088,"Block 1088, Block Group 1, Census Tract 1011, Marin County, California",0,0,0
1000000US060411012001000,060411012001000,"Block 1000, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001001,060411012001001,"Block 1001, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001002,060411012001002,"Block 1002, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001003,060411012001003,"Block 1003, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001004,060411012001004,"Block 1004, Block Group 1, Census Tract 1012, Marin County, California",26,25,1
1000000US060411012001005,060411012001005,"Block 1005, Block Group 1, Census Tract 1012, Marin County, California",0,0,0
1000000US060411012001006,060411012001006,"Block 1006, Block Group 1, Census Tract 1012, Marin County, California",247,236,11
