Id,Id2,Geography,Number,Occupied,Vacant
1000000US060816138002075,060816138002075,"Block 2075, Block Group 2, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138002076,060816138002076,"Block 2076, Block Group 2, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138002077,060816138002077,"Block 2077, Block Group 2, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138002078,060816138002078,"Block 2078, Block Group 2, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138002079,060816138002079,"Block 2079, Block Group 2, Census Tract 6138, San Mateo County, California",6,6,0
1000000US060816138002080,060816138002080,"Block 2080, Block Group 2, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138002081,060816138002081,"Block 2081, Block Group 2, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138002082,060816138002082,"Block 2082, Block Group 2, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003000,060816138003000,"Block 3000, Block Group 3, Census Tract 6138, San Mateo County, California",21,20,1
1000000US060816138003001,060816138003001,"Block 3001, Block Group 3, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138003002,060816138003002,"Block 3002, Block Group 3, Census Tract 6138, San Mateo County, California",13,13,0
1000000US060816138003003,060816138003003,"Block 3003, Block Group 3, Census Tract 6138, San Mateo County, California",17,14,3
1000000US060816138003004,060816138003004,"Block 3004, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003005,060816138003005,"Block 3005, Block Group 3, Census Tract 6138, San Mateo County, California",3,3,0
1000000US060816138003006,060816138003006,"Block 3006, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003007,060816138003007,"Block 3007, Block Group 3, Census Tract 6138, San Mateo County, California",3,2,1
1000000US060816138003008,060816138003008,"Block 3008, Block Group 3, Census Tract 6138, San Mateo County, California",1,1,0
1000000US060816138003009,060816138003009,"Block 3009, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003010,060816138003010,"Block 3010, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003011,060816138003011,"Block 3011, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003012,060816138003012,"Block 3012, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003013,060816138003013,"Block 3013, Block Group 3, Census Tract 6138, San Mateo County, California",56,49,7
1000000US060816138003014,060816138003014,"Block 3014, Block Group 3, Census Tract 6138, San Mateo County, California",28,19,9
1000000US060816138003015,060816138003015,"Block 3015, Block Group 3, Census Tract 6138, San Mateo County, California",14,10,4
1000000US060816138003016,060816138003016,"Block 3016, Block Group 3, Census Tract 6138, San Mateo County, California",2,2,0
1000000US060816138003017,060816138003017,"Block 3017, Block Group 3, Census Tract 6138, San Mateo County, California",15,14,1
1000000US060816138003018,060816138003018,"Block 3018, Block Group 3, Census Tract 6138, San Mateo County, California",143,124,19
1000000US060816138003019,060816138003019,"Block 3019, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003020,060816138003020,"Block 3020, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003021,060816138003021,"Block 3021, Block Group 3, Census Tract 6138, San Mateo County, California",22,20,2
1000000US060816138003022,060816138003022,"Block 3022, Block Group 3, Census Tract 6138, San Mateo County, California",6,6,0
1000000US060816138003023,060816138003023,"Block 3023, Block Group 3, Census Tract 6138, San Mateo County, California",8,7,1
1000000US060816138003024,060816138003024,"Block 3024, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003025,060816138003025,"Block 3025, Block Group 3, Census Tract 6138, San Mateo County, California",4,4,0
1000000US060816138003026,060816138003026,"Block 3026, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003027,060816138003027,"Block 3027, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003028,060816138003028,"Block 3028, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003029,060816138003029,"Block 3029, Block Group 3, Census Tract 6138, San Mateo County, California",28,25,3
1000000US060816138003030,060816138003030,"Block 3030, Block Group 3, Census Tract 6138, San Mateo County, California",6,5,1
1000000US060816138003031,060816138003031,"Block 3031, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003032,060816138003032,"Block 3032, Block Group 3, Census Tract 6138, San Mateo County, California",34,33,1
1000000US060816138003033,060816138003033,"Block 3033, Block Group 3, Census Tract 6138, San Mateo County, California",17,17,0
1000000US060816138003034,060816138003034,"Block 3034, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003035,060816138003035,"Block 3035, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003036,060816138003036,"Block 3036, Block Group 3, Census Tract 6138, San Mateo County, California",37,25,12
1000000US060816138003037,060816138003037,"Block 3037, Block Group 3, Census Tract 6138, San Mateo County, California",25,22,3
1000000US060816138003038,060816138003038,"Block 3038, Block Group 3, Census Tract 6138, San Mateo County, California",12,12,0
1000000US060816138003039,060816138003039,"Block 3039, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003040,060816138003040,"Block 3040, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003041,060816138003041,"Block 3041, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
1000000US060816138003042,060816138003042,"Block 3042, Block Group 3, Census Tract 6138, San Mateo County, California",3,1,2
1000000US060816138003043,060816138003043,"Block 3043, Block Group 3, Census Tract 6138, San Mateo County, California",8,8,0
1000000US060816138003044,060816138003044,"Block 3044, Block Group 3, Census Tract 6138, San Mateo County, California",2,1,1
1000000US060816138003045,060816138003045,"Block 3045, Block Group 3, Census Tract 6138, San Mateo County, California",0,0,0
